Datetime,kWh,hour,day_of_month,day_of_week,month,is_weekend,pressure_at_sea,precip_dur_past10min,wind_dir,wind_speed,temp_dew,pressure,visib_mean_last10min,temp_dry,humidity,cloud_cover,visibility
2/24/2021 14:00,0.348,14,24,2,2,0,1022.933333,0,227.6666667,7.233333333,7.816666667,1016.133333,24933.33333,11.08333333,80.16666667,95,24666.66667
2/24/2021 15:00,0.283,15,24,2,2,0,1022.766667,0,224.5,6.516666667,7.533333333,1015.966667,24450,10.51666667,81.66666667,90,24000
2/24/2021 16:00,0.272,16,24,2,2,0,1022.633333,0,223.6666667,6.283333333,7.45,1015.816667,24766.66667,10.35,82.16666667,95,24333.33333
2/24/2021 17:00,0.258,17,24,2,2,0,1023.016667,0,228.1666667,4.866666667,7.3,1016.2,25333.33333,9.916666667,83.83333333,86.66666667,25000
2/24/2021 18:00,0.349,18,24,2,2,0,1022.983333,0,228.5,4.433333333,6.6,1016.15,29150,9.466666667,82.33333333,35.83333333,28666.66667
2/24/2021 19:00,0.263,19,24,2,2,0,1022.733333,0,222.8333333,5.016666667,6.783333333,1015.933333,32700,10.03333333,80.16666667,68.33333333,30833.33333
2/24/2021 20:00,0.188,20,24,2,2,0,1022.516667,0,199.5,3.4,6.883333333,1015.7,29933.33333,9.483333333,84,71.66666667,28500
2/24/2021 21:00,0.202,21,24,2,2,0,1022.383333,0,205.1666667,3.166666667,7.133333333,1015.583333,31683.33333,9.65,84.66666667,45.83333333,30000
2/24/2021 22:00,0.269,22,24,2,2,0,1022.1,0,220,4.566666667,8.516666667,1015.316667,37900,11.68333333,81,65,35833.33333
2/24/2021 23:00,0.44,23,24,2,2,0,1022.083333,0,226,4.333333333,8.483333333,1015.3,31016.66667,11.85,80,95,29500
2/25/2021 0:00,0.312,0,25,3,2,0,1021.916667,0,218.1666667,4.516666667,8.15,1015.166667,30800,11.85,78.16666667,93.33333333,29666.66667
2/25/2021 1:00,0.071,1,25,3,2,0,1021.583333,0,225.6666667,4.65,7.483333333,1014.8,31433.33333,11.43333333,76.66666667,83.33333333,29333.33333
2/25/2021 2:00,0.071,2,25,3,2,0,1020.866667,0,204.1666667,3.383333333,7.1,1014.066667,29500,10.78333333,78.16666667,61.66666667,28500
2/25/2021 3:00,0.071,3,25,3,2,0,1020.333333,0.333333333,212,3.483333333,6.783333333,1013.55,28966.66667,10.66666667,76.83333333,85,27833.33333
2/25/2021 4:00,0.071,4,25,3,2,0,1020.133333,0,205.1666667,3.65,6.55,1013.333333,29133.33333,10.21666667,78,85,28500
2/25/2021 5:00,0.128,5,25,3,2,0,1019.716667,0,203.8333333,3.016666667,6.733333333,1012.9,23950,9.666666667,81.83333333,100,23500
2/25/2021 6:00,0.073,6,25,3,2,0,1019.75,0,221.6666667,3.783333333,6.766666667,1012.916667,19216.66667,9.55,83,100,18666.66667
2/25/2021 7:00,0.072,7,25,3,2,0,1019.966667,0,226.1666667,4.083333333,6.833333333,1013.166667,14833.33333,9.4,84,39.16666667,14333.33333
2/25/2021 8:00,0.071,8,25,3,2,0,1019.783333,0,222.8333333,4.366666667,6.95,1012.966667,14116.66667,9.5,84,58.33333333,13666.66667
2/25/2021 9:00,0.079,9,25,3,2,0,1019.3,0,224,5.6,7.333333333,1012.55,16016.66667,10.51666667,80.83333333,12.5,15500
2/25/2021 10:00,0.212,10,25,3,2,0,1019.316667,0,225.8333333,6.2,7.833333333,1012.533333,16783.33333,11.55,78.16666667,3.333333333,16333.33333
2/25/2021 11:00,0.08,11,25,3,2,0,1019.55,0,239.3333333,5.783333333,7.916666667,1012.816667,18500,11.86666667,76.83333333,70.83333333,18166.66667
2/25/2021 12:00,0.132,12,25,3,2,0,1019.783333,0,245.3333333,5.15,7.85,1012.983333,11083.33333,9.866666667,87.16666667,100,10833.33333
2/25/2021 13:00,0.152,13,25,3,2,0,1019.783333,0,249.3333333,4.933333333,7.316666667,1012.95,15850,9.383333333,86.83333333,91.66666667,15500
2/25/2021 14:00,0.41,14,25,3,2,0,1020.166667,0,251.3333333,5.466666667,6.75,1013.333333,15233.33333,8.833333333,87,93.33333333,14833.33333
2/25/2021 15:00,0.173,15,25,3,2,0,1020.516667,0,247.6666667,4.633333333,6.433333333,1013.716667,19450,8.783333333,85.16666667,90,19000
2/25/2021 16:00,0.157,16,25,3,2,0,1021.1,0,251.5,4.766666667,5.466666667,1014.216667,32616.66667,7.766666667,85.5,35.83333333,31333.33333
2/25/2021 17:00,0.641,17,25,3,2,0,1021.866667,0,255.1666667,4.6,4.666666667,1014.983333,24750,6.716666667,86.5,43.33333333,24166.66667
2/25/2021 18:00,0.189,18,25,3,2,0,1022.95,0,270.3333333,3.933333333,3.383333333,1016.016667,18650,5.666666667,85.16666667,59.16666667,18000
2/25/2021 19:00,0.129,19,25,3,2,0,1023.166667,0,257.5,3.933333333,3.166666667,1016.216667,15966.66667,4.883333333,88.66666667,35,15500
2/25/2021 20:00,0.066,20,25,3,2,0,1023.483333,0,255.8333333,4.516666667,3.116666667,1016.516667,14150,4.55,90.66666667,75.83333333,13666.66667
2/25/2021 21:00,0.067,21,25,3,2,0,1023.6,0,260.5,5.416666667,3.283333333,1016.65,13950,4.666666667,90.5,100,13666.66667
2/25/2021 22:00,0.067,22,25,3,2,0,1023.7,0,266,4.95,3.4,1016.766667,13900,4.783333333,90.83333333,96.66666667,13166.66667
2/25/2021 23:00,0.083,23,25,3,2,0,1023.816667,0,271.3333333,4.466666667,3.233333333,1016.833333,14350,4.583333333,91,93.33333333,13666.66667
2/26/2021 0:00,0.231,0,26,4,2,0,1023.816667,0,268.3333333,3.95,3,1016.883333,14166.66667,4.25,91.5,45.83333333,13666.66667
2/26/2021 1:00,0.131,1,26,4,2,0,1024.083333,0,262,3.4,2.733333333,1017.083333,13850,3.833333333,92.5,0,13333.33333
2/26/2021 2:00,0.104,2,26,4,2,0,1024.066667,0,260.3333333,3.416666667,2.683333333,1017.083333,12800,3.616666667,93.66666667,0,12333.33333
2/26/2021 3:00,0.072,3,26,4,2,0,1023.983333,0,265.3333333,3.783333333,2.783333333,1017,13116.66667,3.716666667,93.66666667,0,12500
2/26/2021 4:00,0.068,4,26,4,2,0,1024.083333,0,269,4.533333333,3.15,1017.15,17533.33333,4.7,89.66666667,66.66666667,17166.66667
2/26/2021 5:00,0.066,5,26,4,2,0,1023.816667,0,261.8333333,5.116666667,3.1,1016.85,18633.33333,5.083333333,87.16666667,96.66666667,18166.66667
2/26/2021 6:00,0.065,6,26,4,2,0,1024.133333,0,269.3333333,5.366666667,3.066666667,1017.183333,20866.66667,5.55,84.33333333,90,20333.33333
2/26/2021 7:00,0.066,7,26,4,2,0,1024.65,0,274,5.2,3.25,1017.7,24716.66667,6.1,81.83333333,93.33333333,24166.66667
2/26/2021 8:00,0.071,8,26,4,2,0,1025.616667,0,285.5,4.816666667,3.516666667,1018.65,25116.66667,6.366666667,81.83333333,96.66666667,24833.33333
2/26/2021 9:00,0.212,9,26,4,2,0,1025.85,0,286.6666667,5.5,3.566666667,1018.933333,28100,6.766666667,80,100,27666.66667
2/26/2021 10:00,0.139,10,26,4,2,0,1026.283333,0,290.6666667,5.7,3.35,1019.383333,38816.66667,7.583333333,74.66666667,95,36666.66667
2/26/2021 11:00,0.158,11,26,4,2,0,1026.416667,0,290.3333333,6.316666667,3.733333333,1019.533333,36150,8.05,74.16666667,75,34166.66667
2/26/2021 12:00,0.13,12,26,4,2,0,1026.583333,0,293.1666667,6.233333333,4.133333333,1019.683333,31083.33333,8.133333333,76,90,28833.33333
2/26/2021 13:00,0.117,13,26,4,2,0,1026.666667,0,288.5,6.216666667,4.1,1019.766667,22133.33333,7.616666667,78.5,91.66666667,21833.33333
2/26/2021 14:00,0.359,14,26,4,2,0,1026.5,0,290.1666667,6.416666667,3.916666667,1019.6,19250,7.433333333,78.5,89.16666667,18833.33333
2/26/2021 15:00,0.105,15,26,4,2,0,1026.583333,0,295.1666667,6.333333333,3.8,1019.666667,20633.33333,7.6,77,65.83333333,20166.66667
2/26/2021 16:00,0.099,16,26,4,2,0,1027.183333,0,302.6666667,6.483333333,3.633333333,1020.283333,21150,6.933333333,79.66666667,87.5,20666.66667
2/26/2021 17:00,0.157,17,26,4,2,0,1028.083333,0,300.5,5.033333333,3.933333333,1021.133333,19333.33333,6.6,83,98.33333333,18666.66667
2/26/2021 18:00,0.23,18,26,4,2,0,1028.666667,0,301.5,4.866666667,4.116666667,1021.716667,16750,6.333333333,85.5,90,16166.66667
2/26/2021 19:00,0.172,19,26,4,2,0,1029.3,0,302.6666667,4.683333333,4.183333333,1022.366667,16350,6.25,86.66666667,90,16000
2/26/2021 20:00,0.278,20,26,4,2,0,1029.833333,0,302.6666667,4.583333333,4.066666667,1022.85,15350,5.85,88.33333333,59.16666667,15000
2/26/2021 21:00,0.471,21,26,4,2,0,1030.566667,0,304,4.3,3.733333333,1023.566667,14616.66667,5.2,90.16666667,1.666666667,14000
2/26/2021 22:00,0.465,22,26,4,2,0,1031.266667,0,301.5,3.466666667,3.516666667,1024.266667,12983.33333,4.566666667,93,0,12500
2/26/2021 23:00,0.448,23,26,4,2,0,1031.816667,0,305.8333333,3.033333333,3.433333333,1024.816667,12066.66667,4.35,94,0,11666.66667
2/27/2021 0:00,0.154,0,27,5,2,1,1032.25,0,307.6666667,2.866666667,3.283333333,1025.216667,11300,4.016666667,94.83333333,0,10833.33333
2/27/2021 1:00,0.071,1,27,5,2,1,1032.766667,0,309.3333333,2.883333333,3.05,1025.716667,11300,3.666666667,96,0,10666.66667
2/27/2021 2:00,0.071,2,27,5,2,1,1033.1,0,303.5,3.033333333,2.783333333,1026.033333,10483.33333,3.2,97,35.83333333,10000
2/27/2021 3:00,0.07,3,27,5,2,1,1033.5,0,309.6666667,3.416666667,3,1026.433333,10016.66667,3.3,98,80,9666.666667
2/27/2021 4:00,0.07,4,27,5,2,1,1033.966667,0,314,3.366666667,2.983333333,1026.883333,12600,3.333333333,97.83333333,85,12166.66667
2/27/2021 5:00,0.072,5,27,5,2,1,1034.4,0,311.6666667,3.7,2.966666667,1027.35,14283.33333,3.35,97.66666667,90,13666.66667
2/27/2021 6:00,0.072,6,27,5,2,1,1035.083333,0,305.8333333,3.183333333,2.9,1028.033333,16116.66667,3.25,97.83333333,100,15500
2/27/2021 7:00,0.069,7,27,5,2,1,1035.666667,0,301.1666667,3.1,3.05,1028.616667,17266.66667,3.35,98,100,16500
2/27/2021 8:00,0.066,8,27,5,2,1,1036.166667,0,289,3.183333333,3.633333333,1029.116667,16733.33333,3.9,98,100,16333.33333
2/27/2021 9:00,0.065,9,27,5,2,1,1036.35,0,292.3333333,2.966666667,4.533333333,1029.333333,33750,5.35,94.5,100,32833.33333
2/27/2021 10:00,0.256,10,27,5,2,1,1036.55,0,290.6666667,2.75,5.15,1029.55,34666.66667,6.683333333,90,100,32833.33333
2/27/2021 11:00,0.279,11,27,5,2,1,1036.6,0,292.8333333,3,5.333333333,1029.666667,26400,8.45,80.66666667,70,26000
2/27/2021 12:00,0.324,12,27,5,2,1,1036.283333,0,294.5,3.25,5.233333333,1029.4,28883.33333,10.05,72.16666667,39.16666667,27333.33333
2/27/2021 13:00,0.935,13,27,5,2,1,1035.9,0,275.8333333,3.35,4.25,1029.016667,39066.66667,10.96666667,63.33333333,1.666666667,36666.66667
2/27/2021 14:00,0.541,14,27,5,2,1,1035.833333,0,269.1666667,3.933333333,3.633333333,1028.95,39383.33333,11.3,59.16666667,0,36666.66667
2/27/2021 15:00,0.292,15,27,5,2,1,1035.533333,0,274.5,3.333333333,3.783333333,1028.65,41516.66667,10.68333333,62.5,0,38333.33333
2/27/2021 16:00,0.136,16,27,5,2,1,1035.516667,0,284,3.3,4.083333333,1028.616667,46633.33333,9.016666667,71.16666667,0,43333.33333
2/27/2021 17:00,1.071,17,27,5,2,1,1035.616667,0,274,3.183333333,3.733333333,1028.616667,49000,7.633333333,76.16666667,0,47500
2/27/2021 18:00,0.923,18,27,5,2,1,1035.5,0,272.1666667,2.85,3.616666667,1028.5,39983.33333,6.05,84.33333333,0,36666.66667
2/27/2021 19:00,0.811,19,27,5,2,1,1035.6,0,282.1666667,3.3,3.4,1028.566667,23816.66667,4.783333333,90.83333333,25,23500
2/27/2021 20:00,0.454,20,27,5,2,1,1035.616667,0,292,3.633333333,3.533333333,1028.583333,17800,4.5,93.5,57.5,17166.66667
2/27/2021 21:00,0.315,21,27,5,2,1,1035.666667,0,283,3.433333333,4.25,1028.616667,15250,5.183333333,94,100,14833.33333
2/27/2021 22:00,0.096,22,27,5,2,1,1035.75,0,293.6666667,3.216666667,4.65,1028.733333,19150,5.616666667,93.5,95,18666.66667
2/27/2021 23:00,0.091,23,27,5,2,1,1035.5,0,290,3.816666667,4.416666667,1028.433333,23716.66667,5.35,93.5,78.33333333,23333.33333
2/28/2021 0:00,0.09,0,28,6,2,1,1035.416667,0,293.5,4.283333333,4.366666667,1028.383333,26700,5.383333333,93.33333333,88.33333333,26333.33333
2/28/2021 1:00,0.102,1,28,6,2,1,1035.45,0,288.6666667,3.316666667,3.85,1028.416667,25500,4.833333333,93.5,10,25000
2/28/2021 2:00,0.138,2,28,6,2,1,1035.05,0,288.6666667,3.3,3.633333333,1028.033333,22750,4.566666667,93.66666667,0,22166.66667
2/28/2021 3:00,0.1,3,28,6,2,1,1034.966667,0,292.8333333,3.35,3.65,1027.9,23966.66667,4.566666667,93.66666667,16.66666667,23500
2/28/2021 4:00,0.093,4,28,6,2,1,1035,0,290.6666667,3.566666667,3.533333333,1027.95,17750,4.383333333,94.16666667,95,17500
2/28/2021 5:00,0.088,5,28,6,2,1,1034.833333,0,293.3333333,3.7,3.583333333,1027.816667,13683.33333,4.583333333,93.33333333,100,13166.66667
2/28/2021 6:00,0.078,6,28,6,2,1,1034.95,0,299.1666667,3.25,3.65,1027.916667,14150,4.9,91.83333333,100,13833.33333
2/28/2021 7:00,0.071,7,28,6,2,1,1035.116667,0,308.5,3.983333333,3.45,1028.033333,14266.66667,5.066666667,89.33333333,100,13666.66667
2/28/2021 8:00,0.069,8,28,6,2,1,1035,0,298.1666667,3.6,3.633333333,1028,13766.66667,5.433333333,88.33333333,96.66666667,13333.33333
2/28/2021 9:00,0.071,9,28,6,2,1,1034.883333,0,296.3333333,3.95,3.733333333,1027.9,15166.66667,6.233333333,84,91.66666667,14500
2/28/2021 10:00,0.073,10,28,6,2,1,1034.816667,0,283.8333333,4.166666667,4.1,1027.866667,15450,7.5,79,82.5,15166.66667
2/28/2021 11:00,0.083,11,28,6,2,1,1034.45,0,285.1666667,4.333333333,4.4,1027.5,16216.66667,8.116666667,77.16666667,14.16666667,15833.33333
2/28/2021 12:00,0.14,12,28,6,2,1,1034.266667,0,294.5,4.116666667,4.55,1027.366667,17350,9.183333333,72.83333333,0,17000
2/28/2021 13:00,0.135,13,28,6,2,1,1034.05,0,294.3333333,3.633333333,4.783333333,1027.166667,18316.66667,10.01666667,69.83333333,0,17666.66667
2/28/2021 14:00,0.175,14,28,6,2,1,1034.083333,0,299,3.383333333,4.483333333,1027.183333,18316.66667,9.833333333,69.33333333,0,17666.66667
2/28/2021 15:00,0.271,15,28,6,2,1,1033.966667,0,298.6666667,2.633333333,4.416666667,1027.066667,16483.33333,9.216666667,71.83333333,0,16166.66667
2/28/2021 16:00,0.219,16,28,6,2,1,1034.016667,0,280.1666667,2.116666667,4.333333333,1027.066667,16250,7.666666667,79.5,0,15833.33333
2/28/2021 17:00,0.19,17,28,6,2,1,1034.3,0,286.5,2.066666667,3.983333333,1027.3,15100,6.333333333,85,0,14833.33333
2/28/2021 18:00,0.161,18,28,6,2,1,1034.35,0,286.6666667,2.516666667,3.85,1027.35,15400,5.733333333,87.66666667,0,15000
2/28/2021 19:00,0.994,19,28,6,2,1,1034.166667,0,289.3333333,2.583333333,3.85,1027.116667,14783.33333,5.15,91.33333333,0,14500
2/28/2021 20:00,0.952,20,28,6,2,1,1034,0,286.3333333,2.65,3.733333333,1027,15983.33333,4.816666667,93,0,15500
2/28/2021 21:00,0.917,21,28,6,2,1,1033.983333,0,288.6666667,2.566666667,3.4,1026.95,17100,4.416666667,93.16666667,0,16666.66667
2/28/2021 22:00,0.259,22,28,6,2,1,1033.783333,0,293.1666667,2.916666667,3.183333333,1026.766667,17983.33333,4.05,94.16666667,0,17333.33333
2/28/2021 23:00,0.281,23,28,6,2,1,1033.733333,0,294,2.916666667,3.083333333,1026.7,19833.33333,3.816666667,94.83333333,0,19333.33333
3/1/2021 0:00,0.118,0,1,0,3,0,1034.12,0,296,2.78,2.7,1027.06,25400,3.46,94.6,0,25000
3/1/2021 1:00,0.093,1,1,0,3,0,1034.133333,0,295.6666667,3,2.883333333,1027.066667,19766.66667,3.366666667,96.5,4.166666667,19333.33333
3/1/2021 2:00,0.078,2,1,0,3,0,1033.983333,0,294.6666667,2.916666667,3.583333333,1026.933333,14533.33333,3.85,98,91.66666667,14166.66667
3/1/2021 3:00,0.076,3,1,0,3,0,1033.983333,0,291,3.166666667,3.783333333,1026.966667,15083.33333,4.166666667,97.66666667,100,14666.66667
3/1/2021 4:00,0.075,4,1,0,3,0,1033.983333,0,286.5,3.666666667,3.716666667,1026.966667,13816.66667,4.083333333,97.5,100,13333.33333
3/1/2021 5:00,0.074,5,1,0,3,0,1033.883333,0,289.8333333,2.883333333,3.583333333,1026.833333,14100,3.966666667,97.5,60.83333333,13666.66667
3/1/2021 6:00,0.075,6,1,0,3,0,1033.983333,0,268.5,2.683333333,3.2,1026.933333,17300,3.7,96.5,0,16833.33333
3/1/2021 7:00,0.072,7,1,0,3,0,1034.283333,0,288.1666667,3.183333333,3.4,1027.233333,23766.66667,4.35,93.33333333,32.5,23333.33333
3/1/2021 8:00,0.073,8,1,0,3,0,1034.5,0,288.8333333,3.533333333,3.566666667,1027.45,26233.33333,5.016666667,90.5,17.5,26000
3/1/2021 9:00,0.096,9,1,0,3,0,1034.75,0,288.5,3.783333333,3.933333333,1027.75,29050,6.05,86.5,6.666666667,28333.33333
3/1/2021 10:00,0.301,10,1,0,3,0,1034.7,0,296.8333333,4.233333333,4.416666667,1027.75,34316.66667,7.816666667,79.33333333,8.333333333,32166.66667
3/1/2021 11:00,0.109,11,1,0,3,0,1034.65,0,306,3.866666667,4.433333333,1027.716667,35683.33333,8.866666667,73.83333333,14.16666667,33333.33333
3/1/2021 12:00,0.064,12,1,0,3,0,1034.45,0,294.1666667,3.95,4.116666667,1027.55,35600,9.45,69.33333333,0,33333.33333
3/1/2021 13:00,0.102,13,1,0,3,0,1033.883333,0,287.5,2.933333333,4.566666667,1026.983333,37883.33333,9.916666667,69.33333333,0,35000
3/1/2021 14:00,0.09,14,1,0,3,0,1033.55,0,286.8333333,3.033333333,4.066666667,1026.65,37633.33333,10.46666667,64.66666667,0,35833.33333
3/1/2021 15:00,0.068,15,1,0,3,0,1033.366667,0,291.1666667,2.9,4.333333333,1026.466667,39800,9.666666667,69.33333333,0,37500
3/1/2021 16:00,0.066,16,1,0,3,0,1033.4,0,291.8333333,2.566666667,4.233333333,1026.466667,43000,8,76.83333333,0,40833.33333
3/1/2021 17:00,0.066,17,1,0,3,0,1033.733333,0,302.5,2.883333333,3.816666667,1026.75,41066.66667,5.65,87.83333333,0,39166.66667
3/1/2021 18:00,0.066,18,1,0,3,0,1033.95,0,290.6666667,2.9,3.233333333,1026.916667,32650,4.516666667,91.16666667,52.5,31333.33333
3/1/2021 19:00,0.069,19,1,0,3,0,1034.05,0,290,3.133333333,2.45,1026.983333,32233.33333,3.566666667,92.66666667,39.16666667,30500
3/1/2021 20:00,0.504,20,1,0,3,0,1034.1,0,282.5,3.366666667,1.933333333,1027.016667,35183.33333,2.866666667,93.5,15,33333.33333
3/1/2021 21:00,0.635,21,1,0,3,0,1034,0,282.6666667,2.5,1.683333333,1026.95,25283.33333,2.366666667,95.16666667,30,24833.33333
3/1/2021 22:00,0.24,22,1,0,3,0,1033.95,0,286.5,3.366666667,2.066666667,1026.866667,18216.66667,2.583333333,96.5,75.83333333,17833.33333
3/1/2021 23:00,0.217,23,1,0,3,0,1033.85,0,290,3.1,2.1,1026.766667,17466.66667,2.566666667,96.83333333,57.5,17166.66667
3/2/2021 0:00,0.205,0,2,1,3,0,1033.8,0,292.1666667,3.45,2.066666667,1026.716667,17133.33333,2.416666667,97.5,82.5,16833.33333
3/2/2021 1:00,0.069,1,2,1,3,0,1033.683333,0,304.5,3.4,1.95,1026.6,12266.66667,2.183333333,98.16666667,91.66666667,11666.66667
3/2/2021 2:00,0.07,2,2,1,3,0,1033.45,0,300.1666667,2.866666667,1.666666667,1026.35,8766.666667,1.833333333,99,95,8333.333333
3/2/2021 3:00,0.069,3,2,1,3,0,1033.4,0,286.5,2.25,1.5,1026.316667,2620,1.583333333,99.83333333,104,2516.666667
3/2/2021 4:00,0.064,4,2,1,3,0,1033.533333,0,288.1666667,2.433333333,1.45,1026.4,1146.666667,1.483333333,100,110,1116.666667
3/2/2021 5:00,0.062,5,2,1,3,0,1033.683333,0,282.1666667,2.75,1.15,1026.55,1216.666667,1.183333333,100,108,1216.666667
3/2/2021 6:00,0.062,6,2,1,3,0,1033.816667,0,286,2.8,1.1,1026.716667,965,1.116666667,100,108,950
3/2/2021 7:00,0.062,7,2,1,3,0,1034.183333,0,288.5,2.566666667,1.933333333,1027.066667,1730,1.95,100,104,1716.666667
3/2/2021 8:00,0.062,8,2,1,3,0,1034.633333,0,294.6666667,2.65,2.716666667,1027.55,9166.666667,2.716666667,100,100,8833.333333
3/2/2021 9:00,0.063,9,2,1,3,0,1034.633333,0,284.6666667,2.633333333,3.333333333,1027.566667,20783.33333,3.566666667,98.5,100,20333.33333
3/2/2021 10:00,0.16,10,2,1,3,0,1034.65,0,269.3333333,2.666666667,3.333333333,1027.6,29466.66667,5.133333333,88.33333333,86.66666667,28500
3/2/2021 11:00,0.272,11,2,1,3,0,1034.3,0,288.5,2.583333333,3.416666667,1027.383333,34550,7.183333333,77,12.5,32833.33333
3/2/2021 12:00,0.2,12,2,1,3,0,1033.816667,0,292.1666667,2.316666667,3.5,1026.883333,37183.33333,8.6,70.16666667,0,35000
3/2/2021 13:00,0.184,13,2,1,3,0,1033.416667,0,299.6666667,2.216666667,3.466666667,1026.516667,39083.33333,9.783333333,64.66666667,0,36666.66667
3/2/2021 14:00,0.728,14,2,1,3,0,1033.05,0,313,2.316666667,2.45,1026.183333,41416.66667,10.43333333,57.5,0,38333.33333
3/2/2021 15:00,0.199,15,2,1,3,0,1032.633333,0,301,2.4,1.966666667,1025.783333,45350,10.15,56.5,0,44166.66667
3/2/2021 16:00,0.219,16,2,1,3,0,1032.3,0,320.8333333,1.883333333,1.9,1025.383333,47866.66667,8.783333333,62,0,46666.66667
3/2/2021 17:00,0.2,17,2,1,3,0,1032.483333,0,304.5,1.266666667,1.766666667,1025.5,49750,5.65,76.16666667,0,48333.33333
3/2/2021 18:00,0.104,18,2,1,3,0,1032.65,0,311.5,1.183333333,0.916666667,1025.55,33066.66667,2.55,89.16666667,0,31833.33333
3/2/2021 19:00,0.213,19,2,1,3,0,1032.633333,0,260.5,0.9,-0.2,1025.516667,23733.33333,0.533333333,94.83333333,0,22500
3/2/2021 20:00,0.801,20,2,1,3,0,1032.566667,0,287.5,0.933333333,-0.833333333,1025.4,15800,-0.416666667,97.16666667,0,15333.33333
3/2/2021 21:00,0.2,21,2,1,3,0,1032.416667,0,316.8333333,0.933333333,-1.216666667,1025.233333,10800,-0.916666667,97.83333333,0,10500
3/2/2021 22:00,0.208,22,2,1,3,0,1032.216667,0,168.6666667,0.366666667,-1.866666667,1025.016667,8400,-1.633333333,98.33333333,0,7900
3/2/2021 23:00,0.218,23,2,1,3,0,1031.733333,0,299.8333333,0.683333333,-2.3,1024.533333,8233.333333,-2.133333333,99,0,7833.333333
3/3/2021 0:00,0.223,0,3,2,3,0,1031.383333,0,282.6666667,0.816666667,-2.216666667,1024.233333,3493.333333,-2.1,99.16666667,74.66666667,3266.666667
3/3/2021 1:00,0.105,1,3,2,3,0,1030.966667,0,308.5,0.733333333,-2.05,1023.783333,411.6666667,-1.95,99.33333333,112,366.6666667
3/3/2021 2:00,0.064,2,3,2,3,0,1030,0,287.1666667,0.716666667,-2.666666667,1022.8,615,-2.583333333,99.83333333,106,583.3333333
3/3/2021 3:00,0.063,3,3,2,3,0,1029.533333,0,211.3333333,0.65,-2.7,1022.35,245,-2.65,100,112,183.3333333
3/3/2021 4:00,0.066,4,3,2,3,0,1029.133333,0,129.5,0.5,-2.733333333,1021.95,181.6666667,-2.683333333,99.5,112,150
3/3/2021 5:00,0.067,5,3,2,3,0,1028.466667,0,111.6666667,0.683333333,-2.866666667,1021.283333,123.3333333,-2.8,99.33333333,112,100
3/3/2021 6:00,0.067,6,3,2,3,0,1028.016667,0,202,0.683333333,-3.1,1020.866667,130,-3,99,112,100
3/3/2021 7:00,0.082,7,3,2,3,0,1027.766667,0,169.3333333,0.45,-3.016666667,1020.633333,150,-2.866666667,99,112,100
3/3/2021 8:00,0.107,8,3,2,3,0,1027.45,0,177.1666667,1.016666667,-2.3,1020.266667,141.6666667,-2.233333333,99.16666667,112,100
3/3/2021 9:00,0.069,9,3,2,3,0,1026.7,0,208.6666667,0.816666667,-0.9,1019.566667,133.3333333,-0.85,100,112,100
3/3/2021 10:00,0.14,10,3,2,3,0,1026.033333,0,263.3333333,0.933333333,0.9,1018.933333,190,0.933333333,100,112,150
3/3/2021 11:00,0.194,11,3,2,3,0,1025.266667,0,243.8333333,1.416666667,2.866666667,1018.25,1723.333333,2.9,100,100.6666667,1700
3/3/2021 12:00,0.179,12,3,2,3,0,1024.25,0,255.3333333,1.35,4.7,1017.283333,10966.66667,4.883333333,99,42.5,10716.66667
3/3/2021 13:00,0.733,13,3,2,3,0,1023.1,0,232,1.666666667,4.166666667,1016.233333,23183.33333,8.033333333,76.83333333,0,22666.66667
3/3/2021 14:00,0.27,14,3,2,3,0,1022.1,0,227.3333333,1.933333333,3.783333333,1015.233333,29616.66667,8.833333333,70.66666667,0,28333.33333
3/3/2021 15:00,0.41,15,3,2,3,0,1021.383333,0,270.1666667,2.383333333,3.583333333,1014.55,35816.66667,9.183333333,68.16666667,0,32500
3/3/2021 16:00,0.339,16,3,2,3,0,1021.383333,0,317.1666667,3.116666667,2.783333333,1014.45,36766.66667,4.766666667,86.83333333,43.33333333,34500
3/3/2021 17:00,0.311,17,3,2,3,0,1021.316667,0,293.1666667,2.766666667,2.466666667,1014.333333,21683.33333,3.25,94.5,100,21166.66667
3/3/2021 18:00,0.289,18,3,2,3,0,1020.983333,0,287.5,3.2,1.366666667,1014.05,45550,3.183333333,87.83333333,83.33333333,43333.33333
3/3/2021 19:00,0.131,19,3,2,3,0,1020.266667,0,280.5,3.5,1.2,1013.3,48950,3.633333333,83.66666667,90.83333333,48333.33333
3/3/2021 20:00,0.082,20,3,2,3,0,1019.7,0,283.5,3.533333333,1.066666667,1012.75,46583.33333,3.683333333,83,91.66666667,44166.66667
3/3/2021 21:00,0.072,21,3,2,3,0,1019.133333,0,275.3333333,3.983333333,1.2,1012.183333,40433.33333,3.483333333,84.83333333,90,37500
3/3/2021 22:00,0.061,22,3,2,3,0,1018.75,0,285,3.566666667,1.416666667,1011.816667,37600,3.633333333,85.5,90,35833.33333
3/3/2021 23:00,0.061,23,3,2,3,0,1018.333333,0,290.3333333,3.066666667,1.483333333,1011.366667,31666.66667,3.083333333,89.33333333,55.83333333,30000
3/4/2021 0:00,0.167,0,4,3,3,0,1018.116667,0,293.1666667,3.666666667,1.966666667,1011.166667,19400,3,93,76.66666667,19000
